"Cidade","Bioma","Estado","Regiao","Geocode","Eficiencia_VRS","Efic_Norm_VRS","Eficiencia_CRS","Efic_Norm_CRS","Latitude","Longitude","x1","x2","x3","x4","x5","y1","y2","Iy3","Iy4","z1","z2","z3","z4","z5","z6","z7","z8","z9","cluster","Eficiencia_Bootstrap"
"Presidente Médici","Amazônia","MA","NORDESTE",2109239,1,1,1.00000000000002,0.999999999999984,-2.38,-45.81,17743.9,113,1958.42,495,64,4836,1252,1.80584e-05,12542,0.85,0.07,0.009009009,0.145038168,0.7,0.130630631,15.92,-2.38,-45.81,"0.76 - 1.00",1.18728088703012
"Presidente Sarney","Amazônia","MA","NORDESTE",2109270,1.33448966119704,0.749350129174471,2.3621555620477,0.423342143958175,-2.59,-45.36,24758.4,603,6364.1,5321,636,24574,4981.63,4.41696e-05,12361,0.88,0.01,0.003521127,0.105263158,0.78,0.165492958,25957,-2.59,-45.36,"0.51 - 0.75",1.41941939895911
"Presidente Vargas","Amazônia","MA","NORDESTE",2109304,1,1,1,1,-3.4,-44.02,2473.6,199,1321.51,2082,13,4989,231129,0.000113051,14787,0.84,0.07,0,0.16360601,0.37,0.025940337,24977,-3.4,-44.02,"0.76 - 1.00",1.18681210118465
"Primeira Cruz","Amazônia","MA","NORDESTE",2109403,1,1,1.24719818744108,0.801797188345611,-2.5,-43.43,1125.3,228,1,1614,79,5413,1542.47,0.000104935,15074,0.89,0.07,0,0.043650794,0.59,0.011061947,11119,-2.5,-43.43,"0.76 - 1.00",1.18282261374135
"Raposa","Amazônia","MA","NORDESTE",2109452,1,1,1.00000000000029,0.999999999999712,-2.42,-44.1,176.8,266,3562.09,717,7,6156,90994,0.00091285,18198,0.93,0.1,0.004,0.37037037,0.94,0.084,464804,-2.42,-44.1,"0.76 - 1.00",1.18123903245926
"Riachão","Cerrado","MA","NORDESTE",2109502,1.33949258963396,0.746551349174145,1.73816923387443,0.575317972790813,-7.36,-46.61,326665.6,7711,131106.95,5720,4634,181277,131593.02,3.81454e-06,16.16,0.75,0.07,0.000660066,0.138929088,0.73,0.203960396,3091,-7.36,-46.61,"0.51 - 0.75",1.45577992754761
"Ribamar Fiquene","Cerrado","MA","NORDESTE",2109551,1.07892025489934,0.926852559731856,1.1958978470675,0.836191822279912,-5.92,-47.38,58633.1,1090,13338.37,1081,1348,37938,17278.47,1.09808e-05,14099,0.76,0.11,0,0.247311828,0.96,0.200945626,10481,-5.92,-47.38,"0.76 - 1.00",1.1668600124933
"Rosário","Amazônia","MA","NORDESTE",2109601,1,1,1,1,-2.93,-44.23,1048.8,23,1,1646,66,7319,653643,0.00013446,19139,0.8,0.1,0,0.117056856,0.63,0.095918367,61769,-2.93,-44.23,"0.76 - 1.00",1.18550219486876
"Sambaíba","Cerrado","MA","NORDESTE",2109700,1,1,0.999999999999979,1.00000000000002,-7.13,-45.34,122134,6603,62518.59,2004,932,131603,38467,1.37115e-05,17548,0.78,0.07,0.004065041,0.061151079,0.89,0.164634146,2246,-7.13,-45.34,"0.76 - 1.00",1.11582639391158
"Santa Filomena do Maranhão","Cerrado","MA","NORDESTE",2109759,3.54475092181624,0.282107268481258,4.5270802879587,0.220892923560432,-5.5,-44.56,32123.5,673,8724.49,1430,400,9842,8438.7,2.3026e-05,14.47,0.89,0.06,0,0.154696133,0.96,0.131736527,12368,-5.5,-44.56,"0.26 - 0.50",3.85133272589378
"Santa Helena","Amazônia","MA","NORDESTE",2109809,1.22310688128394,0.817590036735191,3.34975322850746,0.298529453301122,-2.23,-45.29,21826.3,731,6211.89,5059,1674,16379,6199.02,2.16819e-05,17026,0.94,0.02,0,0.094760312,0.83,0.084046693,19086,-2.23,-45.29,"0.76 - 1.00",1.28314037472753
"Santa Inês","Amazônia","MA","NORDESTE",2109908,1,1,0.999999999999409,1.00000000000059,-3.66,-45.38,44569.5,672,16905.21,909,656,30300,1652.24,8.85795e-05,17335,0.7,0.1,0,0.224880383,0.65,0.046099291,111878,-3.66,-45.38,"0.76 - 1.00",1.11550123678263
"Santa Luzia","Amazônia","MA","NORDESTE",2110005,1.31884891643979,0.75823696523138,2.71170433614692,0.368771767139225,-4.06,-45.68,261921.6,11848,65880.37,6753,2718,125021,39000.98,4.56822e-05,13769,0.84,0.03,0.001019888,0.119860627,0.82,0.069862315,14797,-4.06,-45.68,"0.76 - 1.00",1.42438649977369
"Santa Luzia do Paruá","Amazônia","MA","NORDESTE",2110039,1.32909746805136,0.752390267860595,2.84731092892604,0.35120857010765,-2.62,-45.77,63597.7,1415,10616,2273,757,20120,5261,7.61422e-06,15772,0.81,0.05,0.00240096,0.139325843,0.82,0.102040816,24687,-2.62,-45.77,"0.76 - 1.00",1.39189283980821
"Santa Quitéria do Maranhão","Cerrado","MA","NORDESTE",2110104,1.30904160441216,0.763917660546062,3.22646623483447,0.309936607798192,-3.51,-42.54,53214.2,254,4128.39,3146,63,16080,21565.88,3.85258e-05,8924,0.92,0.01,0,0.079556898,0.73,0.010218978,17656,-3.51,-42.54,"0.76 - 1.00",1.41888719808471
"Santa Rita","Amazônia","MA","NORDESTE",2110203,1.00000000000026,0.999999999999738,1.83547049998027,0.544819434586799,-3.14,-44.32,15414.6,465,6308.24,5681,348,24842,4665.87,2.50521e-05,19311,0.76,0.06,0.001865672,0.133487654,0.48,0.055970149,52507,-3.14,-44.32,"0.76 - 1.00",1.07742304329913
"Santana do Maranhão","Cerrado","MA","NORDESTE",2110237,1,1,1,1,-3.11,-42.41,871.5,2,1313.62,2150,55,5146,547474,4.68757e-05,7431,0.86,0.02,0,0.069306931,0.91,0.029126214,14372,-3.11,-42.41,"0.76 - 1.00",1.17356010079986
"Santo Amaro do Maranhão","Cerrado","MA","NORDESTE",2110278,3.33829474222407,0.299554136832678,4.45030822554089,0.224703537220382,-2.5,-43.25,8097.2,126,2805.23,2466,90,4575,4703.77,9.94836e-05,11.26,0.9,0.04,0,0.082317073,0.75,0.019310345,9901,-2.5,-43.25,"0.26 - 0.50",3.69322620204129
"Santo Antônio dos Lopes","Cerrado","MA","NORDESTE",2110302,1,1,2.32118235554859,0.430814923958725,-4.86,-44.36,50705.6,973,8601,4499,220,38228,11794.82,2.23124e-05,15643,0.86,0.03,0.001972387,0.116731518,0.48,0.084812623,18448,-4.86,-44.36,"0.76 - 1.00",1.07900357658636
"São Benedito do Rio Preto","Cerrado","MA","NORDESTE",2110401,1.81017318602654,0.552433329429142,3.12112469828697,0.320397323615058,-3.33,-43.52,15273.1,301,4864.02,3873,148,11783,5334.17,0.000148577,8892,0.96,0.01,0,0.131018153,0.9,0.005912786,19729,-3.33,-43.52,"0.51 - 0.75",1.96037598736114
"São Bento","Amazônia","MA","NORDESTE",2110500,2.74535867179908,0.364251130561634,4.1884209103299,0.238753463753774,-2.69,-44.82,4776.1,1928,2677.06,4750,555,9018,457,3.16247e-05,10.04,0.94,0.01,0,0.083700441,0.82,0.097763049,98187,-2.69,-44.82,"0.26 - 0.50",3.00657021213197
"São Bernardo","Cerrado","MA","NORDESTE",2110609,1.06079694441829,0.942687481578648,1.91444372193868,0.522344944664836,-3.36,-42.41,17572.9,1232,13753.54,3601,47,21062,6210,2.69878e-05,9275,0.94,0.02,0,0.119180633,0.61,0.054631829,28014,-3.36,-42.41,"0.76 - 1.00",1.16337176317838
"São Domingos do Azeitão","Cerrado","MA","NORDESTE",2110658,1,1,1.0000000000002,0.999999999999797,-6.8,-44.64,97184.7,6405,1,768,1527,103389,39675.92,2.83163e-05,12748,0.64,0.07,0,0.142857143,0.93,0.079497908,7587,-6.8,-44.64,"0.76 - 1.00",1.17710463033542
"São Domingos do Maranhão","Cerrado","MA","NORDESTE",2110708,1.33856107873159,0.74707087774253,2.71546179214081,0.368261487933374,-5.57,-44.38,52926.6,1389,13472.54,3565,944,33490,10648.24,8.35259e-06,15553,0.78,0.07,0,0.137096774,0.73,0.11730927,29246,-5.57,-44.38,"0.51 - 0.75",1.41367131203243
"São Félix de Balsas","Cerrado","MA","NORDESTE",2110807,1.05323111151327,0.94945922985812,3.15683367707466,0.316773103145133,-7.08,-44.81,75778,1360,7585.86,2931,2873,16659,45733,3.35272e-05,19734,0.72,0.12,0.004846527,0.06984127,0.69,0.071082391,2191,-7.08,-44.81,"0.76 - 1.00",1.09817356788982
"São Francisco do Brejão","Amazônia","MA","NORDESTE",2110856,1,1,1.10454421620754,0.905350809253709,-5.12,-47.38,68638.3,929,22892,1398,3582,48072,10101.43,6.93229e-06,15791,0.64,0.17,0,0.230088496,0.68,0.157480315,15837,-5.12,-47.38,"0.76 - 1.00",1.11304435173969
"São Francisco do Maranhão","Cerrado","MA","NORDESTE",2110906,1.38070310418449,0.724268669324567,2.81222587129827,0.355590214216452,-6.25,-42.85,42542.5,247,3096.25,1840,97,11759,18169.38,2.26962e-05,12045,0.85,0.07,0.005763689,0.091503268,0.66,0.132564842,5252,-6.25,-42.85,"0.51 - 0.75",1.46866539006142
"São João Batista","Amazônia","MA","NORDESTE",2111003,1.00000000000049,0.999999999999508,1,1,-2.95,-44.8,3741.9,42,1,7233,23,19030,908745,2.06882e-05,10501,0.96,0.01,0.000845666,0.138974359,0.94,0.006765328,29401,-2.95,-44.8,"0.76 - 1.00",1.17737521319639
"São João do Carú","Amazônia","MA","NORDESTE",2111029,1.01639299030266,0.983871405589113,1.53138040727792,0.653005611961257,-3.55,-46.25,19086.3,329,4296.85,1439,160,14846,1736.11,1.21316e-05,19377,0.8,0.04,0.002785515,0.152173913,0.81,0.08913649,17014,-3.55,-46.25,"0.76 - 1.00",1.09000433279489
"São João do Paraíso","Cerrado","MA","NORDESTE",2111052,1.05962101248545,0.943733644592791,1.47070233622814,0.679947243821389,-6.46,-47.05,140111.2,839,25482,3034,945,56444,35936,5.08147e-06,11654,0.8,0.06,0.002835539,0.173996176,0.98,0.206994329,5345,-6.46,-47.05,"0.76 - 1.00",1.14951980064967
"São João do Soter","Cerrado","MA","NORDESTE",2111078,1.24708594026388,0.801869356163541,2.87363682249527,0.347991086476846,-5.11,-43.81,18538.5,689,3379.67,2739,121,12316,8975.23,3.94552e-05,16066,0.84,0.08,0.001075269,0.065743945,0.26,0.065591398,12757,-5.11,-43.81,"0.76 - 1.00",1.33023948857183
"São João dos Patos","Cerrado","MA","NORDESTE",2111102,0.999999999999481,1.00000000000052,1.01451592502948,0.985691772133537,-6.49,-43.7,31102.6,1083,18211.9,1317,122,38149,10380.66,1.84916e-05,11501,0.86,0.11,0.001841621,0.107142857,0.8,0.128913444,17212,-6.49,-43.7,"0.76 - 1.00",1.14947676248802
"São José de Ribamar","Amazônia","MA","NORDESTE",2111201,1,1,1,1,-2.56,-44.05,1195.7,545,1,2706,77,18694,339494,0.000250445,17.86,0.84,0.12,0.00729927,0.445121951,0.96,0.068821689,457306,-2.56,-44.05,"0.76 - 1.00",1.17809049907739
"São José dos Basílios","Cerrado","MA","NORDESTE",2111250,1.16041078125477,0.861763796195248,1.73128598434437,0.577605322888751,-5.05,-44.58,19671.1,81,2827.08,1267,295,13063,3819.05,3.10185e-05,12347,0.75,0.01,0,0.129292929,0.41,0.047425474,21187,-5.05,-44.58,"0.76 - 1.00",1.26878028231922
"São Luís","Amazônia","MA","NORDESTE",2111300,1,1,1.00000000000051,0.999999999999492,-2.52,-44.3,2015.7,838,13118.87,2536,112,19422,670103,0.000107197,21145,0.79,0.13,0.004895961,0.310344828,0.53,0.100367197,1307.9,-2.52,-44.3,"0.76 - 1.00",1.16282540935274
"São Luís Gonzaga do Maranhão","Amazônia","MA","NORDESTE",2111409,1.00337605616522,0.99663530324002,1.96961532644608,0.507713352233288,-4.38,-44.66,56548.8,971,9528.93,4111,1512,48226,11350.61,6.87948e-06,15036,0.84,0.04,0.001849568,0.084337349,0.39,0.119605425,20.07,-4.38,-44.66,"0.76 - 1.00",1.08218515336051
"São Mateus do Maranhão","Amazônia","MA","NORDESTE",2111508,1.31244759067794,0.761935186671683,2.36883199965125,0.422148974746721,-4.03,-44.47,36845.9,1900,8810.86,2048,832,24719,5153.2,1.14906e-05,15709,0.75,0.09,0,0.085173502,0.55,0.102112676,52338,-4.03,-44.47,"0.76 - 1.00",1.38199343090238
"São Pedro da Água Branca","Amazônia","MA","NORDESTE",2111532,1.03614096609357,0.96511964368147,1.03982305758846,0.961702082582379,-5.08,-48.42,61235.8,1259,27929.79,851,958,41051,20076.85,1.6824e-05,15823,0.78,0.09,0,0.247619048,0.92,0.161016949,17365,-5.08,-48.42,"0.76 - 1.00",1.13052633782462
"São Pedro dos Crentes","Cerrado","MA","NORDESTE",2111573,1.61429881779831,0.619463998222998,2.92426401206621,0.341966387396543,-6.82,-46.53,55166.2,1090,8240.45,2259,219,21474,17968.69,8.67664e-06,10947,0.8,0.01,0,0.175531915,0.89,0.200385356,4697,-6.82,-46.53,"0.51 - 0.75",1.73328908251387
"São Raimundo das Mangabeiras","Cerrado","MA","NORDESTE",2111607,1.07293056831125,0.932026758799463,1.88507568851682,0.530482678277391,-7.02,-45.48,120496.6,10321,108761.53,2225,2931,109968,53593,5.6328e-06,18806,0.81,0.08,0.015280136,0.110714286,0.8,0.083191851,5305,-7.02,-45.48,"0.76 - 1.00",1.15145962801192
"São Raimundo do Doca Bezerra","Cerrado","MA","NORDESTE",2111631,1.35991302775999,0.735341142842913,2.22700131978067,0.449034309552402,-5.1,-45.07,35564.9,164,4295.66,1499,1456,11855,12070.09,5.541e-05,12427,0.89,0.02,0.008086253,0.124610592,0.67,0.145552561,11794,-5.1,-45.07,"0.51 - 0.75",1.45178075386125
"São Roberto","Cerrado","MA","NORDESTE",2111672,1.03438759454994,0.966755600385078,1.03438759455003,0.966755600384989,-5.02,-44.99,15128.5,293,1,566,92,5146,4110.64,6.49071e-05,10898,0.92,0.04,0,0.114068441,0.57,0.055155875,29473,-5.02,-44.99,"0.76 - 1.00",1.13575459615723
"São Vicente Ferrer","Amazônia","MA","NORDESTE",2111706,1.09894657274336,0.909962344669449,1.44312950449792,0.692938504051934,-2.89,-44.88,3748.3,71,3426.48,8180,206,17225,654,4.55147e-05,9843,0.79,0.01,0,0.09569378,0.74,0.024888004,54886,-2.89,-44.88,"0.76 - 1.00",1.20589140287822
"Satubinha","Amazônia","MA","NORDESTE",2111722,1.41490111310079,0.706763172875367,2.47331785077287,0.404315199394012,-4.03,-45.23,19696.6,461,3616.4,1741,504,11503,2713.62,2.27612e-05,14215,0.8,0.03,0,0.161290323,0.85,0.104408353,31572,-4.03,-45.23,"0.51 - 0.75",1.49373380154595
"Senador Alexandre Costa","Cerrado","MA","NORDESTE",2111748,1,1,1,1,-5.25,-44.05,16013,368,1,566,167,9129,4802.97,3.28416e-05,11596,0.85,0.17,0,0.209090909,0.92,0.187772926,25894,-5.25,-44.05,"0.76 - 1.00",1.09707631037625
"Senador La Rocque","Amazônia","MA","NORDESTE",2111763,1.0000000000007,0.999999999999299,1.1035606153805,0.906157746174373,-5.44,-47.29,55691,1716,21476.46,1383,764,55807,8151.39,4.55307e-06,21789,0.71,0.13,0,0.269911504,0.84,0.176817289,18.79,-5.44,-47.29,"0.76 - 1.00",1.11846845873514
"Serrano do Maranhão","Amazônia","MA","NORDESTE",2111789,2.04105790764637,0.489942003239459,2.1455429345539,0.466082493104674,-1.85,-45.12,1822.1,23,1245.99,1931,94,3254,1108.75,6.53135e-05,9377,0.9,0.03,0.004016064,0.074698795,0.57,0.054216867,9469,-1.85,-45.12,"0.26 - 0.50",2.24252793591507
"Sítio Novo","Cerrado","MA","NORDESTE",2111805,1.31414669207999,0.760950056813851,3.00440344063936,0.332844779257473,-5.87,-46.69,181823.7,1767,21996.24,6918,751,59834,50907.7,3.78434e-06,12.25,0.84,0.04,0.002946955,0.135573581,0.83,0.080550098,5731,-5.87,-46.69,"0.76 - 1.00",1.43471878553158
"Sucupira do Norte","Cerrado","MA","NORDESTE",2111904,1.66555797868628,0.600399393354508,2.53727350325345,0.394123849367337,-6.47,-44.19,42436.5,1030,8076.1,1768,297,19414,14544.61,2.82626e-05,11818,0.9,0.03,0,0.108465609,0.72,0.066197183,9694,-6.47,-44.19,"0.51 - 0.75",1.78501798381616
"Sucupira do Riachão","Cerrado","MA","NORDESTE",2111953,1,1,0.999999999999648,1.00000000000035,-6.41,-43.54,17163.3,46,1,500,9,3554,2545.19,5.45957e-05,11604,0.88,0.04,1e-10,0.198275862,0.74,0.051282051,6449,-6.41,-43.54,"0.76 - 1.00",1.17620388833063
"Tasso Fragoso","Cerrado","MA","NORDESTE",2112001,1.00000000000028,0.999999999999719,1.00000000000022,0.999999999999776,-8.47,-45.74,239701.9,16499,279987.06,2094,7711,481583,70380.62,6.80276e-06,11388,0.74,0.09,0,0.071146245,0.68,0.158730159,1929,-8.47,-45.74,"0.76 - 1.00",1.17189569191986
"Timbiras","Cerrado","MA","NORDESTE",2112100,1.431140501574,0.698743414011539,4.58327008695734,0.218184828959941,-4.25,-43.94,37896,352,4421.34,3810,231,13077,9837.53,4.28889e-05,13836,0.93,0.03,0.003620565,0.094080338,0.31,0.154960174,19262,-4.25,-43.94,"0.51 - 0.75",1.51077911437551
"Timon","Cerrado","MA","NORDESTE",2112209,1,1,2.28253452573641,0.438109473799688,-5.09,-42.83,59147.2,776,14226,7394,679,48520,18563,2.01262e-05,19752,0.73,0.09,0.002358491,0.14459591,0.6,0.197720126,94989,-5.09,-42.83,"0.76 - 1.00",1.10302999489005
"Trizidela do Vale","Cerrado","MA","NORDESTE",2112233,1.12494330941029,0.888933683710883,1.35309766143656,0.739044954773121,-4.53,-44.62,12967.3,254,2226.2,969,99,6066,2551.1,3.90545e-05,16025,0.89,0.08,0.00530504,0.130434783,0.69,0.108753316,74474,-4.53,-44.62,"0.76 - 1.00",1.21593297572323
"Tufilândia","Amazônia","MA","NORDESTE",2112274,1,1,1,1,-3.72,-45.55,13614,34,992435,334,59,3609,677867,3.92985e-05,9728,0.8,0.18,1e-10,0.268292683,0.93,0.093023256,21202,-3.72,-45.55,"0.76 - 1.00",1.18080526811298
"Tuntum","Cerrado","MA","NORDESTE",2112308,1.2603661451742,0.793420232548208,3.30582154666855,0.302496667131882,-5.25,-44.64,194448.9,4675,36269.04,7076,4929,70307,68441.88,4.04978e-06,16369,0.82,0.09,0.00257732,0.16031746,0.75,0.099226804,12271,-5.25,-44.64,"0.76 - 1.00",1.34125354570758
"Turiaçu","Amazônia","MA","NORDESTE",2112407,1.00000000000007,0.999999999999927,2.38426642545805,0.419416215118613,-1.66,-45.37,9397.9,599,2875.86,5490,114,13246,2267.62,3.38041e-05,20734,0.97,0.01,0,0.115508885,0.73,0.022691293,13598,-1.66,-45.37,"0.76 - 1.00",1.08256829364286
"Turilândia","Amazônia","MA","NORDESTE",2112456,1.70909987329023,0.585103314105848,2.8634614805749,0.34922767663675,-2.2,-45.34,23270.5,146,4473.59,2152,102,13502,4418.37,1.49162e-05,15.24,0.85,0.04,0.005738881,0.087912088,0.85,0.043041607,16889,-2.2,-45.34,"0.51 - 0.75",1.87973227078134
"Tutóia","Cerrado","MA","NORDESTE",2112506,1.07089131715137,0.933801576298194,1.50783683774531,0.663201730430805,-2.76,-42.27,8415.2,68,4917.45,8138,142,20283,3198.27,4.18032e-05,12196,0.94,0.02,0.000417362,0.089328537,0.53,0.04966611,35483,-2.76,-42.27,"0.76 - 1.00",1.17163631682521
"Urbano Santos","Cerrado","MA","NORDESTE",2112605,1.9223739664474,0.520190148979196,4.72164022823799,0.211790808206744,-3.2,-43.4,46910.3,792,13203.73,11652,23738,23368,29710,0.000155388,8296,0.93,0.02,0,0.112033195,0.68,0.022758152,19368,-3.2,-43.4,"0.51 - 0.75",2.0912742934078
"Vargem Grande","Cerrado","MA","NORDESTE",2112704,1.15940010534042,0.862515015648014,3.34892166017189,0.298603580935564,-3.54,-43.91,21602.3,169,3237.1,5573,134,13699,5135.21,1.41675e-05,15911,0.95,0.02,0.000551572,0.085173502,0.46,0.032542747,28865,-3.54,-43.91,"0.76 - 1.00",1.24044697346119
"Viana","Amazônia","MA","NORDESTE",2112803,1.05298694317407,0.949679392021381,2.21814162871881,0.450827840320366,-3.22,-45,32804.8,475,7866.54,7799,286,33729,3694,2.35659e-05,13517,0.9,0.03,0.000371471,0.14453918,0.47,0.063893016,44279,-3.22,-45,"0.76 - 1.00",1.13076536777148
"Vila Nova dos Martírios","Amazônia","MA","NORDESTE",2112852,0.999999999999953,1.00000000000005,0.999999999999899,1.0000000000001,-5.18,-48.13,98431,3491,52662.41,1900,629,110673,13905.81,7.3428e-06,15342,0.77,0.06,0.00286533,0.224669604,0.75,0.088825215,11339,-5.18,-48.13,"0.76 - 1.00",1.14865780573562
"Vitória do Mearim","Amazônia","MA","NORDESTE",2112902,1.0398686735575,0.96165989555094,2.96892478155292,0.336822275260521,-3.46,-44.87,28245.9,671,5572.75,4782,166,20593,5720.31,1.69441e-05,18916,0.83,0.06,0.003533569,0.089761571,0.33,0.224381625,45.02,-3.46,-44.87,"0.76 - 1.00",1.09225687719583
"Vitorino Freire","Amazônia","MA","NORDESTE",2113009,1.00000000000005,0.999999999999946,1.65486292501587,0.604279656570597,-4.28,-45.25,74235.1,1100,16375.54,3718,1798,63290,4024,5.70736e-06,15407,0.66,0.06,0.002143623,0.13681592,0.85,0.093247588,25875,-4.28,-45.25,"0.76 - 1.00",1.11139326300987
"Zé Doca","Amazônia","MA","NORDESTE",2114007,1.33201214251896,0.75074390696537,2.27219074035643,0.440103897194446,-3.24,-45.82,71809,1904,19038.87,3188,953,47046,9419.29,3.68425e-06,15506,0.77,0.04,0.003420753,0.172566372,0.9,0.221208666,23.87,-3.24,-45.82,"0.76 - 1.00",1.43232069604001
"Agricolândia","Cerrado","PI","NORDESTE",2200103,1.52590641440789,0.655348185549137,1.94467377817918,0.514225065006178,-5.79,-42.66,6249.6,316,2324.34,1647,447,8650,1665.95,0.000173697,12511,0.61,0.07,0,0.174129353,0.41,0.17264574,45026,-5.79,-42.66,"0.51 - 0.75",1.65895624828053
"Água Branca","Cerrado","PI","NORDESTE",2200202,1.28847049360701,0.776114008789249,1.44370013476214,0.692664616371154,-5.88,-42.63,2434.8,303,2550.16,2070,143,9742,419481,3.39502e-05,13499,0.71,0.1,0,0.156,0.69,0.198660714,176.41,-5.88,-42.63,"0.76 - 1.00",1.41853261685635
"Alto Longá","Cerrado","PI","NORDESTE",2200301,2.14209520522922,0.466832658772042,7.35789055415945,0.135908517888282,-5.25,-42.2,97706.2,536,7988,5957,2377,18316,6902.7,2.55836e-05,15.4,0.9,0.03,0.00464876,0.091254753,0.88,0.13481405,8096,-5.25,-42.2,"0.26 - 0.50",2.2937155151111
"Altos","Cerrado","PI","NORDESTE",2200400,0.999999999999687,1.00000000000031,1.0182685147358,0.982059236368966,-5.03,-42.46,37697.7,303,32492.54,4411,538,65582,9803.56,3.13436e-05,15124,0.8,0.07,0.010791367,0.112967383,0.72,0.253597122,41627,-5.03,-42.46,"0.76 - 1.00",1.17647059416947
"Angical do Piauí","Cerrado","PI","NORDESTE",2200608,1.00000000000026,0.999999999999743,0.999999999999286,1.00000000000071,-6.08,-42.73,8861.7,27,1,639,17,13688,4002.66,7.72386e-05,9859,0.88,0.1,0.002188184,0.180811808,0.63,0.032822757,29915,-6.08,-42.73,"0.76 - 1.00",1.18133032585228
"Antônio Almeida","Cerrado","PI","NORDESTE",2200806,1,1,1.00000000000017,0.999999999999829,-7.21,-44.19,35907.1,2038,1,376,764,24106,16985.71,9.17372e-05,13641,0.9,0.29,1e-10,0.1,0.92,0.086956522,4822,-7.21,-44.19,"0.76 - 1.00",1.1831203184737
"Aroazes","Cerrado","PI","NORDESTE",2200905,1.11378379098968,0.897840324208189,1.11378379098968,0.897840324208189,-6.11,-41.79,31544.4,60,1,1003,29,7581,1295.33,5.04686e-05,11877,0.89,0.07,0,0.108635098,0.57,0.191489362,6996,-6.11,-41.79,"0.76 - 1.00",1.22761884890585
"Baixa Grande do Ribeiro","Cerrado","PI","NORDESTE",2201150,0.999999999999591,1.00000000000041,1.05312630687694,0.949553717792424,-7.84,-45.21,465576.8,30472,280877.56,4661,16716,689282,165820.87,5.99432e-06,12.56,0.72,0.08,0,0.035545024,0.56,0.150054765,1457,-7.84,-45.21,"0.76 - 1.00",1.16277870639203
"Barra D'Alcântara","Cerrado","PI","NORDESTE",2201176,1,1,1,1,-6.51,-42.11,9796.8,40,1,994,81,7083,3695.1,0.000140679,10065,0.87,0.01,0,0.134099617,0.58,0.123579545,14766,-6.51,-42.11,"0.76 - 1.00",1.16349527520354
"Barras","Cerrado","PI","NORDESTE",2201200,0.999999999999833,1.00000000000017,2.22545221479862,0.449346875817097,-4.24,-42.29,47248.3,575,11196.99,10158,2141,46047,7937.51,1.82449e-05,14136,0.92,0.01,0.00025208,0.09263658,0.45,0.097302748,26874,-4.24,-42.29,"0.76 - 1.00",1.09143327612577
"Barreiras do Piauí","Cerrado","PI","NORDESTE",2201309,1.25839322738755,0.794664162390652,1.25839322738755,0.794664162390652,-9.92,-45.47,14946.9,54,1,1140,13525,1607,6376,5.19605e-05,12589,0.96,0.01,0,0.150684932,0.98,0.07755102,1624,-9.92,-45.47,"0.76 - 1.00",1.37934337864831
